Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Carinhanha,Todas,9º ano,Matemática,241,81.73999999999999,49.83,43.43,6.28,0.46,6.74,0.2
Casa Nova,Todas,9º ano,Matemática,509,87.03,42.33,54.3,3.16,0.21,3.37,2.03
Castro Alves,Todas,9º ano,Matemática,251,88.45,59.29,39.35,1.36,0,1.36,0.77
Catolândia,Todas,9º ano,Matemática,35,85.70999999999999,51.52,48.48,0,0,0,-7.87
Catu,Todas,9º ano,Matemática,356,83.70999999999999,39.98,52.75,6.95,0.32,7.27,4.66
Caturama,Todas,9º ano,Matemática,46,93.48,16.24,58.44,25.32,0,25.32,11.43
Central,Todas,9º ano,Matemática,176,82.95,33.91,54.41,11.68,0,11.68,0.08
Chorrochó,Todas,9º ano,Matemática,76,85.53,58.32,37.01,4.67,0,4.67,2.37
Cícero Dantas,Todas,9º ano,Matemática,242,80.98999999999999,42.81,52.86,4.33,0,4.34,0.43
Cipó,Todas,9º ano,Matemática,141,89.36,26.01,65.98,8.01,0,8.01,3.5
Coaraci,Todas,9º ano,Matemática,247,80.16,33.93,61.8,3.74,0.53,4.26,1.21
Cocos,Todas,9º ano,Matemática,216,81.02,29.26,59.87,10.24,0.63,10.88,0.67
Conceição Da Feira,Todas,9º ano,Matemática,289,85.12,46.85,50.48,2.29,0.38,2.67,1.39
Conceição Do Almeida,Todas,9º ano,Matemática,161,88.2,50.21,47.39,2.4,0,2.4,0.86
Conceição Do Coité,Todas,9º ano,Matemática,511,85.70999999999999,42.09,51.51,6.4,0,6.4,-0.44
Conceição Do Jacuípe,Todas,9º ano,Matemática,343,79.01000000000001,35.79,57.16,7.05,0,7.05,3.14
Conde,Todas,9º ano,Matemática,222,74.77,44.13,48.77,5.71,1.39,7.1,0.29
Condeúba,Todas,9º ano,Matemática,154,90.91,15.82,61.33,21.43,1.42,22.86,11.17
Contendas Do Sincorá,Todas,9º ano,Matemática,92,89.13,37.48,60.53,1.99,0,1.99,0.39
Coração De Maria,Todas,9º ano,Matemática,194,74.73999999999999,41.07,51.02,7.41,0.5,7.91,4.11
Cordeiros,Todas,9º ano,Matemática,80,95,11.86,73.59,13.3,1.25,14.55,-0.95
Coribe,Todas,9º ano,Matemática,122,90.98,29.25,59.34,11.41,0,11.41,7.57
Coronel João Sá,Todas,9º ano,Matemática,177,81.92,44.23,53.77,2,0,2,-1.51
Correntina,Todas,9º ano,Matemática,205,92.2,47.27,47.81,4.92,0,4.92,2.19
Cotegipe,Todas,9º ano,Matemática,65,84.62,37.64,58.78,3.58,0,3.58,-1.49
Cravolândia,Todas,9º ano,Matemática,42,90.48,36.35,50.37,10.54,2.74,13.28,10.17
Crisópolis,Todas,9º ano,Matemática,260,91.92,36.69,53.72,9.199999999999999,0.39,9.59,4.48
Cristópolis,Todas,9º ano,Matemática,45,91.11,50.78,44.31,4.91,0,4.91,-2.76
Cruz Das Almas,Todas,9º ano,Matemática,551,88.56999999999999,49.57,45.98,4.26,0.19,4.45,1.88
Curaçá,Todas,9º ano,Matemática,114,92.11,30.76,64.47,4.77,0,4.77,2.72
Dário Meira,Todas,9º ano,Matemática,60,80,45.63,50.51,3.86,0,3.86,-1.77
Dias D'ávila,Todas,9º ano,Matemática,675,86.06999999999999,35.26,58.18,6.22,0.34,6.56,3.52
Dom Basílio,Todas,9º ano,Matemática,61,88.52,27.44,70.91,1.65,0,1.65,-9.609999999999999
Dom Macedo Costa,Todas,9º ano,Matemática,57,92.98,41.3,56.94,1.76,0,1.76,1.76
Elísio Medrado,Todas,9º ano,Matemática,147,89.12,29.81,62.04,6.71,1.44,8.15,3.15
Encruzilhada,Todas,9º ano,Matemática,72,90.28,35.86,52.12,12.02,0,12.02,6.26
Entre Rios,Todas,9º ano,Matemática,435,83.91,51.95,44.69,3.12,0.24,3.36,-3.54
Érico Cardoso,Todas,9º ano,Matemática,79,93.67,41.02,55.08,3.9,0,3.9,0.37
Esplanada,Todas,9º ano,Matemática,257,85.20999999999999,46.81,50.87,2.32,0,2.32,-3.24
Euclides Da Cunha,Todas,9º ano,Matemática,534,76.59,49.25,47.32,3.43,0,3.43,2.26
Eunápolis,Todas,9º ano,Matemática,1179,75.23,39.84,53.04,6.52,0.6,7.12,2.3
Fátima,Todas,9º ano,Matemática,122,85.25,27.87,65.5,5.67,0.96,6.64,-5.4
Feira Da Mata,Todas,9º ano,Matemática,104,92.31,38.46,55.77,4.66,1.11,5.77,-1.78
Feira De Santana,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,33.09,57.51,9.02,0.38,9.4,2.53
Filadélfia,Todas,9º ano,Matemática,155,76.13,49.19,46.9,3.91,0,3.91,1.27
Firmino Alves,Todas,9º ano,Matemática,67,61.19,42.44,53.63,3.93,0,3.93,2.16
Floresta Azul,Todas,9º ano,Matemática,115,80.87,40.12,51.28,8.6,0,8.6,6.67
Formosa Do Rio Preto,Todas,9º ano,Matemática,302,76.81999999999999,50.83,46.92,1.77,0.48,2.25,1.02
Gandu,Todas,9º ano,Matemática,323,93.5,39.32,52.69,7.67,0.32,7.99,3.44
Gavião,Todas,9º ano,Matemática,51,92.16,39.45,48.75,11.8,0,11.8,4.9
Gentio Do Ouro,Todas,9º ano,Matemática,88,93.18000000000001,32.98,64.53,2.49,0,2.49,1.51
Glória,Todas,9º ano,Matemática,68,75,43.66,49.74,6.6,0,6.6,3.28
Gongogi,Todas,9º ano,Matemática,94,90.43000000000001,31.9,66.97,0,1.13,1.13,1.13
Governador Mangabeira,Todas,9º ano,Matemática,209,79.43000000000001,47.66,51.77,0.57,0,0.57,0.26
Guajeru,Todas,9º ano,Matemática,57,85.95999999999999,22.13,71.47,6.4,0,6.4,-10.32
Guanambi,Todas,9º ano,Matemática,843,91.58,24.01,62.51,12.51,0.97,13.49,0.44
Guaratinga,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,37.26,55.49,7.25,0,7.25,4.64
Heliópolis,Todas,9º ano,Matemática,97,94.84999999999999,26.16,59.72,11.96,2.16,14.13,8.949999999999999
Iaçu,Todas,9º ano,Matemática,135,75.56,37.17,61.88,0.95,0,0.95,-1.49
Ibiassucê,Todas,9º ano,Matemática,149,92.62,21.79,64.15000000000001,14.06,0,14.06,3.05
Ibicaraí,Todas,9º ano,Matemática,226,95.13,30.75,61.8,7.45,0,7.45,1.48
Ibicoara,Todas,9º ano,Matemática,158,93.04000000000001,45.77,46.19,7.37,0.67,8.039999999999999,6.36
Ibicuí,Todas,9º ano,Matemática,137,96.34999999999999,36.3,57.84,5.16,0.7,5.86,2.47
Ibipeba,Todas,9º ano,Matemática,71,87.31999999999999,30.21,57.17,12.62,0,12.62,6.38
