Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Paraopeba,Todas,9º ano,Matemática,350,81.43000000000001,27.51,58.34,13.19,0.96,14.15,-1.89
Passa Quatro,Todas,9º ano,Matemática,207,86.95999999999999,18.87,62.65,17.4,1.08,18.48,1.68
Passa Tempo,Todas,9º ano,Matemática,94,100,9.09,57.62,29.97,3.32,33.29,11.33
Passa-Vinte,Todas,9º ano,Matemática,29,93.09999999999999,0,62.97,33.34,3.69,37.02,3.7
Passos,Todas,9º ano,Matemática,1316,85.33,24.47,52.91,18.16,4.46,22.62,-7.75
Patis,Todas,9º ano,Matemática,87,88.51000000000001,49.42,44.19,6.39,0,6.39,-4.09
Patos De Minas,Todas,9º ano,Matemática,1785,85.15000000000001,16.55,51.27,24.73,7.45,32.19,-4.25
Patrocínio,Todas,9º ano,Matemática,1254,83.17,19.47,53.6,21.67,5.26,26.93,2.5
Patrocínio Do Muriaé,Todas,9º ano,Matemática,97,83.51000000000001,31.6,50.51,16.66,1.23,17.89,-4.56
Paula Cândido,Todas,9º ano,Matemática,139,96.40000000000001,6.87,48.69,28.24,16.2,44.45,-2.46
Paulistas,Todas,9º ano,Matemática,74,78.38,28.93,51.78,19.29,0,19.29,7.9
Pavão,Todas,9º ano,Matemática,100,64,47.04,47.31,4.52,1.13,5.65,-1.58
Peçanha,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,34.44,56.22,7.99,1.35,9.34,-9.59
Pedra Azul,Todas,9º ano,Matemática,400,83,32.88,58.65,8.470000000000001,0,8.470000000000001,1.82
Pedra Bonita,Todas,9º ano,Matemática,46,86.95999999999999,29.97,57.51,12.52,0,12.52,0.57
Pedra Do Anta,Todas,9º ano,Matemática,56,89.29000000000001,26.35,57.79,15.86,0,15.85,-12.61
Pedra Do Indaiá,Todas,9º ano,Matemática,32,96.88,9.59,42.29,41.66,6.46,48.11,-15.04
Pedra Dourada,Todas,9º ano,Matemática,44,93.18000000000001,14.63,60.96,24.41,0,24.4,8.98
Pedralva,Todas,9º ano,Matemática,175,88.56999999999999,7.21,49.61,31.62,11.56,43.18,8.67
Pedras De Maria Da Cruz,Todas,9º ano,Matemática,154,77.27,45.69,46.37,5.74,2.2,7.94,5.54
Pedrinópolis,Todas,9º ano,Matemática,56,96.43000000000001,18.37,64.12,15.87,1.64,17.51,-12.64
Pedro Leopoldo,Todas,9º ano,Matemática,655,86.41,28.09,57.18,12.11,2.62,14.73,0.61
Pedro Teixeira,Todas,9º ano,Matemática,26,80.77,19.04,47.61,28.58,4.77,33.33,-11.09
Pequeri,Todas,9º ano,Matemática,31,100,32.25,61.3,6.45,0,6.45,0
Pequi,Todas,9º ano,Matemática,56,80.36,23.04,64.12,10.91,1.93,12.83,-1.65
Perdigão,Todas,9º ano,Matemática,168,69.64,20.46,51.17,24.5,3.87,28.36,7.82
Perdizes,Todas,9º ano,Matemática,220,91.36,14.74,46.02,28.59,10.65,39.25,0.22
Perdões,Todas,9º ano,Matemática,256,88.67,26.45,58.49,14.25,0.8100000000000001,15.06,-10.34
Periquito,Todas,9º ano,Matemática,123,86.98999999999999,35.52,60.75,3.73,0,3.73,-1.9
Pescador,Todas,9º ano,Matemática,62,85.48,39.44,51.22,9.34,0,9.34,6.37
Piau,Todas,9º ano,Matemática,32,75,33.33,58.33,8.34,0,8.34,-6.1
Piedade De Caratinga,Todas,9º ano,Matemática,175,81.70999999999999,22.72,57.27,18.65,1.36,20.01,-2.93
Piedade De Ponte Nova,Todas,9º ano,Matemática,58,82.76000000000001,31.32,56.18,12.5,0,12.5,-2.74
Piedade Do Rio Grande,Todas,9º ano,Matemática,82,81.70999999999999,37.74,48.97,11.8,1.49,13.29,4.76
Piedade Dos Gerais,Todas,9º ano,Matemática,54,77.78,2.28,52.94,32.51,12.27,44.76,8.06
Pimenta,Todas,9º ano,Matemática,116,88.79000000000001,5.16,46.79,36.28,11.77,48.05,0.17
Pingo-D'água,Todas,9º ano,Matemática,68,98.53,23.93,55.26,17.78,3.03,20.82,-24.36
Pintópolis,Todas,9º ano,Matemática,88,87.5,30.52,57.38,12.1,0,12.1,6.77
Piracema,Todas,9º ano,Matemática,69,94.2,23.67,38.16,28.94,9.23,38.16,7.88
Pirajuba,Todas,9º ano,Matemática,73,80.81999999999999,18.34,58.36,18.7,4.6,23.31,13.94
Piranga,Todas,9º ano,Matemática,278,80.22,26.13,44.03,20.49,9.35,29.83,5.75
Piranguçu,Todas,9º ano,Matemática,75,90.67,10.28,52.95,29.44,7.33,36.78,11.95
Piranguinho,Todas,9º ano,Matemática,98,81.63,5.03,47.4,34.81,12.76,47.57,26.74
Pirapetinga,Todas,9º ano,Matemática,95,88.42,18.69,52.89,25.86,2.56,28.42,-0.29
Pirapora,Todas,9º ano,Matemática,645,87.13,23.32,60.92,15.4,0.36,15.75,3.25
Piraúba,Todas,9º ano,Matemática,106,87.73999999999999,14.86,51.6,29.63,3.91,33.54,3.54
Pitangui,Todas,9º ano,Matemática,341,87.39,23.19,57.98,17.64,1.19,18.83,2.32
Piumhi,Todas,9º ano,Matemática,386,82.90000000000001,22.33,58.8,17.62,1.25,18.87,2.9
Planura,Todas,9º ano,Matemática,134,67.16,41.5,51.09,6.42,0.99,7.41,4.58
Poço Fundo,Todas,9º ano,Matemática,216,93.06,7.67,51.27,29.83,11.23,41.05,-10.9
Poços De Caldas,Todas,9º ano,Matemática,1573,82.77,18.05,57.11,21.62,3.22,24.84,3
Pocrane,Todas,9º ano,Matemática,79,91.14,35.5,51.73,12.77,0,12.77,0.67
Pompéu,Todas,9º ano,Matemática,444,79.5,28.64,51.67,15.15,4.54,19.69,-2.32
Ponte Nova,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,24.17,54.91,16.68,4.24,20.92,-0.5600000000000001
Ponto Chique,Todas,9º ano,Matemática,52,92.31,23.55,55.55,20.9,0,20.9,-5.56
Ponto Dos Volantes,Todas,9º ano,Matemática,148,72.97,36.67,54.1,7.52,1.71,9.23,4.12
Porteirinha,Todas,9º ano,Matemática,537,87.34,30.55,54.81,13.36,1.28,14.65,-0.28
Porto Firme,Todas,9º ano,Matemática,121,96.69,15.52,55.63,23.01,5.84,28.86,11.31
Poté,Todas,9º ano,Matemática,260,86.15000000000001,37.42,54.4,7.68,0.5,8.18,4.13
Pouso Alegre,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,14.82,53.96,26,5.22,31.22,6.23
Pouso Alto,Todas,9º ano,Matemática,92,76.09,18.4,59.74,20.55,1.31,21.85,8.949999999999999
Prados,Todas,9º ano,Matemática,127,92.13,14.87,56.56,25.08,3.49,28.57,-4.43
Prata,Todas,9º ano,Matemática,290,77.93000000000001,24.99,61.63,12.61,0.77,13.38,-2.2
Pratápolis,Todas,9º ano,Matemática,114,88.59999999999999,30.99,59.06,9.949999999999999,0,9.949999999999999,-15.71
Pratinha,Todas,9º ano,Matemática,59,100,13.27,54.11,22.18,10.44,32.62,-4.95
Presidente Bernardes,Todas,9º ano,Matemática,67,95.52,17.11,54.49,18.92,9.48,28.39,0.53
Presidente Juscelino,Todas,9º ano,Matemática,58,100,36.21,51.72,12.07,0,12.06,-6.97
Presidente Kubitschek,Todas,9º ano,Matemática,82,80.48999999999999,45.27,45.25,8.130000000000001,1.35,9.49,4.82
Presidente Olegário,Todas,9º ano,Matemática,252,82.14,13.39,58.53,22.08,6,28.08,0.44
Prudente De Morais,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,25.57,60.05,13.61,0.77,14.38,-2.62
Quartel Geral,Todas,9º ano,Matemática,52,96.15000000000001,27.82,60.2,10.06,1.92,11.98,1.1
Raposos,Todas,9º ano,Matemática,220,90,12.74,61.93,20.62,4.71,25.33,-6.02
Raul Soares,Todas,9º ano,Matemática,341,90.91,14.42,58.66,20.21,6.71,26.92,-2.55
Recreio,Todas,9º ano,Matemática,101,77.23,21.19,56.4,20.94,1.47,22.41,3.73
Reduto,Todas,9º ano,Matemática,88,96.59,24.36,55.75,19.89,0,19.89,13.23
Resende Costa,Todas,9º ano,Matemática,101,86.14,14.38,63.51,16.85,5.26,22.12,-11.22
Resplendor,Todas,9º ano,Matemática,167,79.04000000000001,17.72,57.44,22.45,2.39,24.84,0.5600000000000001
Ressaquinha,Todas,9º ano,Matemática,57,89.47,13.89,51.71,32.4,2,34.39,13.92
Riachinho,Todas,9º ano,Matemática,95,89.47,38.99,56.28,4.73,0,4.72,-7.47
Riacho Dos Machados,Todas,9º ano,Matemática,42,78.56999999999999,32.9,53.58,13.52,0,13.52,7.76
Ribeirão Das Neves,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,35.28,56.12,7.97,0.63,8.6,0.83
Ribeirão Vermelho,Todas,9º ano,Matemática,39,79.48999999999999,19.35,67.73,3.23,9.69,12.89,1.15
Rio Acima,Todas,9º ano,Matemática,151,88.08,15.72,64.45999999999999,19.02,0.8,19.82,2.93
Rio Casca,Todas,9º ano,Matemática,135,75.56,19.22,64.68000000000001,16.1,0,16.1,1.53
Rio Do Prado,Todas,9º ano,Matemática,54,92.59,23.55,56.3,14.22,5.93,20.14,2.5
Rio Doce,Todas,9º ano,Matemática,34,94.12,15.61,75.01000000000001,9.380000000000001,0,9.380000000000001,-10.56
Rio Espera,Todas,9º ano,Matemática,108,84.26000000000001,22.01,48.02,24.07,5.9,29.96,4.56
Rio Manso,Todas,9º ano,Matemática,73,87.67,7.87,57.95,28.09,6.09,34.18,4.4
Rio Novo,Todas,9º ano,Matemática,134,73.13,32.31,51.3,12.66,3.73,16.39,3.29
Rio Paranaíba,Todas,9º ano,Matemática,166,89.76000000000001,15.63,61.38,19.23,3.76,22.99,-6.79
Rio Pardo De Minas,Todas,9º ano,Matemática,286,89.86,30.17,54.55,12.95,2.33,15.28,3.72
Rio Piracicaba,Todas,9º ano,Matemática,221,91.40000000000001,17.97,55.24,22.76,4.03,26.8,1.18
Rio Pomba,Todas,9º ano,Matemática,159,86.79000000000001,31.07,56.93,11.28,0.72,12,-3
Rio Preto,Todas,9º ano,Matemática,75,76,18.88,68.47,12.65,0,12.65,-6
Rio Vermelho,Todas,9º ano,Matemática,201,78.11,30.19,57.56,12.25,0,12.25,-1.59
Ritápolis,Todas,9º ano,Matemática,62,95.16,18.35,55.83,22.35,3.47,25.83,5.7
Rochedo De Minas,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Rodeiro,Todas,9º ano,Matemática,87,86.20999999999999,18.89,57.24,21.25,2.62,23.87,-8.039999999999999
Romaria,Todas,9º ano,Matemática,69,81.16,29.09,54.87,14.34,1.7,16.04,-5.96
Rosário Da Limeira,Todas,9º ano,Matemática,78,94.87,0,68.73999999999999,25.86,5.4,31.26,-0.6899999999999999
Rubelita,Todas,9º ano,Matemática,81,83.95,9.33,53.63,37.04,0,37.04,-1.49
Rubim,Todas,9º ano,Matemática,175,88.56999999999999,37.95,51.59,9.81,0.65,10.47,-2.47
Sabará,Todas,9º ano,Matemática,1704,78.40000000000001,31.2,57.74,10.07,0.99,11.06,-1.46
Sabinópolis,Todas,9º ano,Matemática,223,86.55,35.44,51.62,11.34,1.6,12.94,-3.16
Sacramento,Todas,9º ano,Matemática,245,86.94,17.97,59.98,18.15,3.9,22.05,1.13
Salinas,Todas,9º ano,Matemática,618,86.08,33.73,53.14,12.41,0.72,13.13,-10.29
Salto Da Divisa,Todas,9º ano,Matemática,114,82.45999999999999,51.47,46.56,1.97,0,1.97,-2.3
Santa Bárbara,Todas,9º ano,Matemática,404,87.87,25.41,51.06,17.52,6.01,23.53,-2.35
Santa Bárbara Do Leste,Todas,9º ano,Matemática,106,83.95999999999999,12.96,46.47,32.91,7.66,40.57,-3.12
Santa Bárbara Do Monte Verde,Todas,9º ano,Matemática,45,88.89,14.86,62.73,22.41,0,22.42,-24.94
Santa Bárbara Do Tugúrio,Todas,9º ano,Matemática,50,100,10,50.01,31.99,8,40.01,-1.17
Santa Cruz De Minas,Todas,9º ano,Matemática,48,87.5,17.85,64.01000000000001,18.14,0,18.14,18.14
Santa Cruz De Salinas,Todas,9º ano,Matemática,58,94.83,45.49,40.32,14.19,0,14.18,11.7
Santa Cruz Do Escalvado,Todas,9º ano,Matemática,24,79.17,15.79,68.43000000000001,15.78,0,15.79,-4.89
Santa Efigênia De Minas,Todas,9º ano,Matemática,64,81.25,42.3,46.16,11.54,0,11.54,5.61
Santa Fé De Minas,Todas,9º ano,Matemática,55,87.27,34.28,58.12,7.6,0,7.6,3.67
Santa Helena De Minas,Todas,9º ano,Matemática,93,83.87,26.85,64.09999999999999,6.51,2.54,9.050000000000001,-5.96
Santa Juliana,Todas,9º ano,Matemática,144,85.42,44.97,47.05,7.98,0,7.98,-5.86
Santa Luzia,Todas,9º ano,Matemática,3142,78.23,30.34,56.54,11.29,1.83,13.12,2.61
Santa Margarida,Todas,9º ano,Matemática,195,80.51000000000001,24.36,59.36,14.68,1.6,16.28,0.55
Santa Maria De Itabira,Todas,9º ano,Matemática,192,86.98,35.4,56.52,8.08,0,8.08,-10.31
Santa Maria Do Salto,Todas,9º ano,Matemática,63,85.70999999999999,50.45,46.03,3.52,0,3.52,0.33
Santa Maria Do Suaçuí,Todas,9º ano,Matemática,293,86.34999999999999,26.03,52.73,16.91,4.33,21.24,-2.39
Santa Rita De Caldas,Todas,9º ano,Matemática,126,79.37,9.16,55.99,31.99,2.86,34.85,-18.16
Santa Rita De Ibitipoca,Todas,9º ano,Matemática,49,93.88,23.28,57.23,17.16,2.33,19.49,-10.08
Santa Rita De Jacutinga,Todas,9º ano,Matemática,51,90.2,33.87,56.33,9.800000000000001,0,9.800000000000001,-8.289999999999999
Santa Rita De Minas,Todas,9º ano,Matemática,97,75.26000000000001,22.57,51.89,21.82,3.72,25.54,14
Santa Rita Do Itueto,Todas,9º ano,Matemática,83,90.36,19.81,63.86,13.46,2.87,16.33,-1.76
Santa Rita Do Sapucaí,Todas,9º ano,Matemática,594,81.98999999999999,19.98,53.34,20.25,6.43,26.68,-5.79
Santa Rosa Da Serra,Todas,9º ano,Matemática,42,71.43000000000001,10.19,57.08,29.52,3.21,32.73,-24.97
Santa Vitória,Todas,9º ano,Matemática,244,90.56999999999999,23.78,56.62,17.75,1.85,19.6,0.52
Santana Da Vargem,Todas,9º ano,Matemática,143,93.01000000000001,19.02,57.86,17.82,5.3,23.12,3.07
Santana De Cataguases,Todas,9º ano,Matemática,60,96.67,25.98,46.18,24.51,3.33,27.84,15.08
Santana De Pirapama,Todas,9º ano,Matemática,123,80.48999999999999,30.88,51.56,15.7,1.86,17.56,-16.31
Santana Do Deserto,Todas,9º ano,Matemática,44,97.73,0,60.76,30.15,9.09,39.24,7.83
Santana Do Garambéu,Todas,9º ano,Matemática,38,86.84,18.89,65.56,15.55,0,15.55,4.83
Santana Do Jacaré,Todas,9º ano,Matemática,75,85.33,11.01,65.77,18.62,4.6,23.22,13.06
Santana Do Manhuaçu,Todas,9º ano,Matemática,92,84.78,16.4,68.09999999999999,14.35,1.15,15.51,-9.9
Santana Do Paraíso,Todas,9º ano,Matemática,401,83.79000000000001,25.13,58.61,14.64,1.62,16.26,-5.17
Santana Do Riacho,Todas,9º ano,Matemática,76,90.79000000000001,25.06,56.57,12.97,5.4,18.38,-1.02
Santana Dos Montes,Todas,9º ano,Matemática,66,81.81999999999999,35.33,51.75,12.92,0,12.92,8.75
Santo Antônio Do Amparo,Todas,9º ano,Matemática,244,94.26000000000001,33.35,57.34,8.49,0.82,9.32,0.07000000000000001
Santo Antônio Do Aventureiro,Todas,9º ano,Matemática,72,94.44,19.73,62.97,15.91,1.39,17.3,1.94
Santo Antônio Do Grama,Todas,9º ano,Matemática,62,91.94,26.61,61.02,10.53,1.84,12.38,-21.28
Santo Antônio Do Itambé,Todas,9º ano,Matemática,77,83.12,32.8,59.39,7.81,0,7.82,-10.78
Santo Antônio Do Jacinto,Todas,9º ano,Matemática,137,89.78,24.27,58.52,13.93,3.28,17.21,5.8
Santo Antônio Do Monte,Todas,9º ano,Matemática,410,84.15000000000001,16.38,63.73,16.95,2.94,19.89,-2.81
Santo Antônio Do Retiro,Todas,9º ano,Matemática,107,83.18000000000001,34.82,50.98,11.01,3.19,14.19,7.5
Santo Antônio Do Rio Abaixo  ,Todas,9º ano,Matemática,38,89.47,12,55.75,32.25,0,32.25,4.39
Santo Hipólito,Todas,9º ano,Matemática,51,74.51000000000001,24.68,60.09,15.23,0,15.23,-31.66
Santos Dumont,Todas,9º ano,Matemática,509,79.76000000000001,32.75,50.99,14.59,1.67,16.26,1.29
São Bento Abade,Todas,9º ano,Matemática,96,82.29000000000001,25,60.45,13.17,1.38,14.55,4.15
São Brás Do Suaçuí,Todas,9º ano,Matemática,49,87.76000000000001,2.45,44.23,46.2,7.12,53.34,4.35
São Domingos Das Dores,Todas,9º ano,Matemática,92,84.78,26.88,59.23,7.58,6.31,13.89,-16.24
São Domingos Do Prata,Todas,9º ano,Matemática,257,85.20999999999999,26.63,52.49,18.1,2.78,20.87,-2.3
São Félix De Minas,Todas,9º ano,Matemática,83,62.65,44.31,49.58,6.11,0,6.11,-4.89
São Francisco,Todas,9º ano,Matemática,739,87.28,28.34,56.42,14.13,1.11,15.24,5.79
São Francisco De Paula,Todas,9º ano,Matemática,123,96.75,13.35,58.02,25.23,3.4,28.62,-2.99
São Francisco De Sales,Todas,9º ano,Matemática,65,81.54000000000001,25.91,58.4,14.06,1.63,15.69,4.4
São Francisco Do Glória,Todas,9º ano,Matemática,77,85.70999999999999,24.01,59.72,16.27,0,16.27,-0.98
São Geraldo,Todas,9º ano,Matemática,119,86.55,24.3,51.57,22.14,1.99,24.13,-1.5
São Geraldo Da Piedade,Todas,9º ano,Matemática,68,89.70999999999999,18.98,62.33,18.69,0,18.69,1.37
São Geraldo Do Baixio,Todas,9º ano,Matemática,52,84.62,48.81,42.58,6.46,2.15,8.609999999999999,-6.84
São Gonçalo Do Abaeté,Todas,9º ano,Matemática,79,81.01000000000001,12.25,56.12,23.63,8,31.62,8.99
São Gonçalo Do Pará,Todas,9º ano,Matemática,155,87.73999999999999,18.37,64.39,16.58,0.66,17.25,-4.9
São Gonçalo Do Rio Abaixo,Todas,9º ano,Matemática,212,83.95999999999999,17.77,58.04,22.12,2.07,24.19,6.65
São Gonçalo Do Rio Preto,Todas,9º ano,Matemática,45,100,17.77,68.90000000000001,8.890000000000001,4.44,13.33,-7.04
São Gonçalo Do Sapucaí,Todas,9º ano,Matemática,316,93.04000000000001,20.18,61.73,15.48,2.61,18.09,-8.199999999999999
São Gotardo,Todas,9º ano,Matemática,510,80.39,17.62,60.58,20.02,1.78,21.8,-1.65
São João Batista Do Glória,Todas,9º ano,Matemática,115,81.73999999999999,12.83,48,31.37,7.8,39.17,-6.73
São João Da Lagoa,Todas,9º ano,Matemática,46,91.3,28.86,45.23,16.82,9.09,25.91,-11.68
São João Da Mata,Todas,9º ano,Matemática,39,58.97,8.69,65.20999999999999,26.1,0,26.1,-6.49
São João Da Ponte,Todas,9º ano,Matemática,230,90.43000000000001,34.31,53.24,9.699999999999999,2.75,12.45,0.92
São João Das Missões,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,46,36.5,17.5,0,17.5,6.93
São João Del Rei,Todas,9º ano,Matemática,947,88.17,19.11,51.86,23.51,5.52,29.03,-2.34
São João Do Manhuaçu,Todas,9º ano,Matemática,186,79.56999999999999,25.96,63.2,10.25,0.59,10.84,0.18
São João Do Manteninha,Todas,9º ano,Matemática,48,89.58,30.27,46.22,18.68,4.83,23.5,-5.57
São João Do Oriente,Todas,9º ano,Matemática,140,80.70999999999999,39.23,44.45,16.32,0,16.32,-2.01
São João Do Pacuí,Todas,9º ano,Matemática,53,73.58,29.84,50.3,13.94,5.92,19.84,11.53
São João Do Paraíso,Todas,9º ano,Matemática,243,89.70999999999999,25.96,53.76,18.44,1.84,20.28,-0.96
São João Evangelista,Todas,9º ano,Matemática,243,90.95,24.77,58.33,15.59,1.31,16.91,1.82
São João Nepomuceno,Todas,9º ano,Matemática,218,82.11,14.77,61.94,18.52,4.77,23.29,1.74
São Joaquim De Bicas,Todas,9º ano,Matemática,430,71.40000000000001,24.59,55.22,17.82,2.37,20.2,1.63
São José Da Barra,Todas,9º ano,Matemática,121,87.59999999999999,19.13,57.99,17.66,5.22,22.89,-2.87
São José Da Lapa,Todas,9º ano,Matemática,353,94.62,19.02,55.78,21.74,3.46,25.19,-5.29
São José Da Safira,Todas,9º ano,Matemática,82,68.29000000000001,43.01,50.72,6.27,0,6.27,-2.87
São José Da Varginha,Todas,9º ano,Matemática,64,78.13,17.46,57.05,21.48,4.01,25.49,11.08
São José Do Alegre,Todas,9º ano,Matemática,53,83.02,18.18,56.69,22.81,2.32,25.12,11.96
São José Do Divino,Todas,9º ano,Matemática,71,80.28,28.34,64.93000000000001,6.73,0,6.73,-1.86
São José Do Goiabal,Todas,9º ano,Matemática,111,82.88,25.83,59.31,11.69,3.17,14.86,-27.18
São José Do Jacuri,Todas,9º ano,Matemática,92,85.87,19.45,60.4,16.69,3.46,20.15,2.55
São José Do Mantimento,Todas,9º ano,Matemática,49,95.92,15.95,59.75,16.08,8.220000000000001,24.28,-1.53
São Lourenço,Todas,9º ano,Matemática,469,87.84999999999999,17.92,58.27,21.17,2.64,23.8,0.66
São Miguel Do Anta,Todas,9º ano,Matemática,67,97.01000000000001,24.18,55.17,14.86,5.79,20.65,0.65
São Pedro Da União,Todas,9º ano,Matemática,44,95.45,9.57,69.26000000000001,18.9,2.27,21.18,-13.58
São Pedro Do Suaçuí,Todas,9º ano,Matemática,68,86.76000000000001,34.59,52.4,13.01,0,13.01,3.88
São Pedro Dos Ferros,Todas,9º ano,Matemática,134,73.13,36.77,49.64,11.76,1.83,13.59,-3.47
São Romão,Todas,9º ano,Matemática,147,83.67,40.71,54.63,2.34,2.32,4.66,-0.37
São Roque De Minas,Todas,9º ano,Matemática,74,85.14,12.5,57.04,25.48,4.98,30.46,5.46
São Sebastião Da Bela Vista,Todas,9º ano,Matemática,74,83.78,20.8,59.46,13.89,5.85,19.74,-2.37
São Sebastião Da Vargem Alegre,Todas,9º ano,Matemática,46,97.83,10.96,53.4,24.58,11.06,35.64,16.57
São Sebastião Do Anta,Todas,9º ano,Matemática,110,90,18.05,59.18,22.77,0,22.77,-14.65
São Sebastião Do Maranhão ,Todas,9º ano,Matemática,199,84.42,33.21,53.97,9,3.82,12.81,-4.17
São Sebastião Do Oeste,Todas,9º ano,Matemática,109,83.48999999999999,25.39,53.68,18.92,2.01,20.93,-13.61
São Sebastião Do Paraíso,Todas,9º ano,Matemática,924,88.09999999999999,13.5,53.3,26.53,6.67,33.2,0.96
São Sebastião Do Rio Preto,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
São Sebastião Do Rio Verde,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
São Thomé Das Letras,Todas,9º ano,Matemática,88,95.45,19.56,50.79,27.38,2.27,29.65,-1.65
São Tiago,Todas,9º ano,Matemática,201,94.03,17.04,53.46,23.36,6.14,29.5,-11.28
São Tomás De Aquino,Todas,9º ano,Matemática,114,97.37,11.23,62.19,23.95,2.63,26.58,-8.1
São Vicente De Minas,Todas,9º ano,Matemática,107,84.11,15.45,53.93,25.92,4.7,30.63,0.99
Sapucaí-Mirim,Todas,9º ano,Matemática,115,92.17,16.75,58.18,21.38,3.69,25.07,7.03
Sardoá,Todas,9º ano,Matemática,79,79.75,41.84,52.44,5.72,0,5.72,-10.33
Sarzedo,Todas,9º ano,Matemática,527,78.75,37.31,53.79,7.49,1.41,8.9,-1.74
Sem-Peixe,Todas,9º ano,Matemática,34,94.12,25,50,21.88,3.12,24.99,0.58
Senador Amaral,Todas,9º ano,Matemática,119,84.03,14.73,58.3,24.23,2.74,26.98,5.83
Senador Cortes,Todas,9º ano,Matemática,32,81.25,24.52,28.05,33.37,14.06,47.42,9.93
Senador Firmino,Todas,9º ano,Matemática,94,58.51,12.15,45.45,34.74,7.66,42.4,-5.96
Senador José Bento,Todas,9º ano,Matemática,24,75,11.12,38.88,38.88,11.12,49.98,20
Senador Modestino Gonçalves,Todas,9º ano,Matemática,94,89.36,22.56,67.41,8.9,1.13,10.03,0
Senhora De Oliveira,Todas,9º ano,Matemática,120,78.33,22.25,48.43,20.49,8.83,29.32,0.77
Senhora Do Porto,Todas,9º ano,Matemática,26,84.62,13.65,50,27.27,9.08,36.37,19.63
Senhora Dos Remédios,Todas,9º ano,Matemática,123,79.67,25.78,59.04,13.27,1.91,15.18,-7.1
Sericita,Todas,9º ano,Matemática,117,76.92,22.16,66.61,11.23,0,11.23,-2.5
Seritinga,Todas,9º ano,Matemática,28,85.70999999999999,12.49,58.34,20.85,8.32,29.17,0
Serra Azul De Minas,Todas,9º ano,Matemática,80,63.75,42.18,54.85,2.97,0,2.97,-6.53
Serra Do Salitre,Todas,9º ano,Matemática,190,81.58,27.02,53.6,16.98,2.4,19.38,-13.71
Serra Dos Aimorés,Todas,9º ano,Matemática,112,89.29000000000001,39,55.45,5.55,0,5.55,0.35
Serrania,Todas,9º ano,Matemática,123,90.23999999999999,23.66,59.92,13.92,2.5,16.42,1.16
Serranópolis De Minas,Todas,9º ano,Matemática,64,68.75,29.05,54.72,14.34,1.89,16.21,9.09
Serranos,Todas,9º ano,Matemática,36,86.11,16.13,61.29,19.36,3.22,22.58,18.42
Serro,Todas,9º ano,Matemática,436,86.01000000000001,34.94,56.68,7.39,0.99,8.380000000000001,-17.87
Sete Lagoas,Todas,9º ano,Matemática,2827,82.42,25.24,56.97,16.06,1.73,17.79,-3.1
Setubinha,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,20.1,57.36,20.24,2.3,22.53,6.23
Silveirânia,Todas,9º ano,Matemática,55,89.09,8.16,47.53,32.21,12.1,44.29,0.19
Silvianópolis,Todas,9º ano,Matemática,69,78.26000000000001,28.79,51.87,17.65,1.69,19.36,-5.02
Simão Pereira,Todas,9º ano,Matemática,35,85.70999999999999,36.9,56.19,6.91,0,6.91,2.75
Simonésia,Todas,9º ano,Matemática,223,78.92,27.33,60.14,11.47,1.06,12.52,-2.75
Sobrália,Todas,9º ano,Matemática,87,78.16,27.24,58.7,10.5,3.56,14.08,-3.25
Soledade De Minas,Todas,9º ano,Matemática,67,74.63,30.26,53.95,13.89,1.9,15.79,-4.9
Tabuleiro,Todas,9º ano,Matemática,48,83.33,13.12,67.72,19.16,0,19.16,-6.97
Taiobeiras,Todas,9º ano,Matemática,498,89.95999999999999,19.32,58.96,18.98,2.74,21.72,-2.17
Taparuba,Todas,9º ano,Matemática,41,92.68000000000001,23.68,55.27,21.05,0,21.04,3.65
Tapira,Todas,9º ano,Matemática,60,100,4.95,43.11,40.31,11.63,51.93,1.94
Taquaraçu De Minas,Todas,9º ano,Matemática,55,76.36,28.14,59.74,12.12,0,12.12,-2.48
Tarumirim,Todas,9º ano,Matemática,143,81.12,25.39,54.17,17.4,3.04,20.44,-2.99
Teixeiras,Todas,9º ano,Matemática,115,93.04000000000001,14.21,50.15,32.26,3.38,35.64,9.26
Teófilo Otoni,Todas,9º ano,Matemática,1587,82.23,27.71,54.14,15.8,2.35,18.16,0.85
Timóteo,Todas,9º ano,Matemática,971,87.02,17.87,55.04,23.25,3.84,27.09,1.48
